    211 1
      1 1.000463
      1 1.000536
      1 1.000544
      1 1.000695
      1 1.001307
      1 1.001995
      1 1.002292
      1 1.003063
      1 1.003563
      1 1.003636
      1 1.005367
      1 1.005727
      1 1.005864
      1 1.006378
      1 1.006643
      1 1.011849
      1 1.01378
      1 1.014135
      1 1.014634
      1 1.014876
      1 1.015249
      1 1.015672
      1 1.015677
      1 1.016585
      1 1.016968
      1 1.017006
      1 1.019684
      1 1.020313
      1 1.02161
      1 1.022705
      1 1.023328
      1 1.025275
      1 1.026143
      1 1.026729
      1 1.028538
      1 1.029241
      1 1.029703
      1 1.029798
      1 1.030501
      2 1.031354
      1 1.031701
      1 1.032834
      1 1.033199
      1 1.039313
      1 1.040342
      1 1.04111
      1 1.042989
      1 1.045586
      1 1.046254
      1 1.048584
      1 1.049134
      1 1.050564
      1 1.051735
      1 1.055019
      1 1.05668
      1 1.063422
      1 1.064378
      1 1.067716
      1 1.068493
      1 1.074048
      1 1.074412
      1 1.075239
      1 1.077253
      1 1.077917
      1 1.081333
      1 1.081597
      1 1.082084
      1 1.084442
      1 1.086391
      1 1.087166
      1 1.095134
      1 1.095417
      1 1.099231
      1 1.107164
      1 1.109115
      1 1.11184
      1 1.115967
      1 1.117464
      1 1.11756
      1 1.120213
      1 1.124366
      1 1.125338
      1 1.128942
      1 1.130079
      1 1.131169
      1 1.131185
      1 1.131448
      1 1.134658
      1 1.142644
      1 1.142873
      1 1.144467
      1 1.144539
      1 1.145761
      1 1.146595
      1 1.147121
      1 1.15031
      1 1.152736
      1 1.153286
      1 1.153559
      1 1.154698
      1 1.155384
      1 1.15635
      1 1.157395
      1 1.162153
      1 1.163111
      1 1.163264
      1 1.164062
      1 1.164644
      1 1.166655
      1 1.170515
      1 1.172186
      1 1.172427
      1 1.172593
      1 1.174611
      1 1.175714
      1 1.179254
      2 1.179942
      1 1.18363
      1 1.18423
      1 1.185062
      1 1.186996
      1 1.191401
      1 1.193039
      1 1.197667
      1 1.198883
      1 1.199517
      1 1.204055
      1 1.204175
      1 1.205548
      1 1.205633
      1 1.207978
      1 1.220331
      1 1.220365
      1 1.221281
      1 1.225958
      1 1.226764
      1 1.228838
      1 1.229171
      2 1.229915
      1 1.234943
      1 1.237557
      1 1.238057
      1 1.239833
      1 1.241378
      1 1.242832
      1 1.246822
      1 1.24818
      1 1.249074
      1 1.249307
      1 1.251715
      1 1.253803
      1 1.254589
      1 1.259454
      1 1.266018
      1 1.270166
      1 1.271178
      1 1.274389
      1 1.274718
      1 1.274774
      1 1.274815
      1 1.2751
      1 1.277636
      1 1.278231
      1 1.278578
      1 1.279443
      1 1.279756
      1 1.279771
      1 1.281683
      1 1.28246
      1 1.283738
      1 1.290979
      1 1.292479
      1 1.292786
      1 1.295436
      1 1.295697
      1 1.298165
      1 1.299194
      1 1.301657
      1 1.302193
      1 1.302594
      1 1.30491
      1 1.305816
      1 1.307563
      1 1.310074
      1 1.313834
      1 1.315608
      1 1.319437
      1 1.322004
      1 1.322048
      1 1.322669
      1 1.325326
      1 1.326165
      1 1.326694
      1 1.328835
      1 1.333707
      1 1.333807
      1 1.334856
      1 1.335192
      1 1.336378
      1 1.336526
      1 1.337378
      1 1.338241
      1 1.340117
      1 1.344122
      1 1.344539
      1 1.345298
      1 1.345407
      1 1.347559
      1 1.352649
      1 1.353167
      1 1.356405
      1 1.358172
      1 1.362583
      1 1.362642
      1 1.364957
      1 1.366238
      1 1.367876
      1 1.368457
      1 1.372811
      1 1.375728
      1 1.38107
      1 1.383831
      1 1.383894
      1 1.385175
      1 1.387531
      1 1.394883
      1 1.3954
      1 1.39854
      1 1.399629
      1 1.400247
      1 1.40077
      1 1.403784
      1 1.406115
      1 1.409444
      1 1.411365
      1 1.412049
      1 1.413218
      1 1.419136
      1 1.422483
      1 1.423073
      1 1.426874
      1 1.430444
      1 1.436616
      1 1.438018
      1 1.438398
      2 1.439962
      1 1.440526
      1 1.440629
      1 1.441289
      1 1.444379
      1 1.448875
      1 1.453626
      1 1.456581
      1 1.458545
      1 1.459511
      1 1.468297
      1 1.471664
      1 1.478994
      1 1.48075
      1 1.482002
      1 1.483856
      1 1.484938
      1 1.485736
      1 1.486824
      2 1.490613
      1 1.491169
      1 1.491268
      1 1.49583
      1 1.49681
      1 1.505381
      1 1.506518
      1 1.507638
      1 1.508796
      1 1.509734
      1 1.512035
      1 1.513199
      1 1.515183
      1 1.517215
      1 1.517225
      1 1.5197
      1 1.520215
      1 1.522426
      1 1.525127
      1 1.526313
      1 1.526416
      1 1.527036
      1 1.528258
      1 1.530046
      1 1.530493
      1 1.530508
      1 1.530531
      1 1.530992
      1 1.533682
      1 1.535134
      1 1.538626
      1 1.541733
      1 1.54249
      1 1.543021
      1 1.546856
      1 1.549931
      1 1.549974
      1 1.551266
      1 1.554925
      1 1.555534
      1 1.560064
      1 1.567366
      1 1.568035
      1 1.568476
      1 1.569082
      1 1.570188
      1 1.572371
      1 1.579207
      1 1.590418
      1 1.591425
      1 1.591597
      1 1.591909
      1 1.596212
      1 1.60114
      1 1.603549
      1 1.604075
      1 1.606076
      1 1.607531
      1 1.608128
      1 1.610472
      1 1.610768
      1 1.613829
      1 1.615548
      1 1.618189
      1 1.61837
      1 1.619305
      1 1.6213
      1 1.622214
      1 1.62244
      1 1.622638
      1 1.622827
      1 1.626467
      1 1.628997
      1 1.630528
      1 1.632004
      3 1.636326
      1 1.639202
      1 1.639807
      1 1.641022
      1 1.642251
      1 1.645338
      1 1.648404
      1 1.650612
      1 1.651462
      1 1.651548
      1 1.653049
      1 1.655245
      2 1.656082
      1 1.657541
      1 1.660614
      1 1.662117
      1 1.663213
      1 1.66616
      1 1.67062
      1 1.674061
      1 1.675733
      1 1.676975
      1 1.678791
      1 1.679489
      1 1.683448
      1 1.687611
      1 1.689793
      1 1.692112
      1 1.693362
      1 1.69551
      1 1.696691
      1 1.698767
      1 1.699971
      1 1.701835
      1 1.705218
      1 1.706568
      1 1.708083
      1 1.709556
      1 1.711074
      1 1.711666
      1 1.71659
      1 1.718569
      1 1.722063
      1 1.723159
      1 1.723372
      1 1.725226
      1 1.726109
      1 1.728139
      1 1.732072
      1 1.733306
      1 1.738959
      1 1.744628
      1 1.745095
      1 1.745959
      1 1.746197
      1 1.751723
      1 1.753464
      1 1.755497
      1 1.755907
      1 1.757105
      1 1.759352
      1 1.759803
      1 1.764055
      1 1.768111
      1 1.771198
      1 1.771781
      1 1.773236
      1 1.774576
      1 1.774778
      1 1.776991
      1 1.777486
      1 1.777805
      1 1.77962
      1 1.78471
      1 1.787843
      1 1.791286
      1 1.792022
      1 1.796257
      1 1.796267
      1 1.796376
      1 1.796956
      1 1.797041
      1 1.797161
      1 1.798917
      1 1.800335
      1 1.808127
      1 1.809531
      1 1.80996
      1 1.81031
      1 1.810738
      1 1.813082
      1 1.815293
      1 1.81786
      1 1.817899
      1 1.817983
      1 1.824561
      1 1.825629
      1 1.827351
      1 1.827515
      1 1.830614
      1 1.831187
      1 1.833055
      1 1.833635
      1 1.83412
      1 1.835545
      1 1.837184
      1 1.842173
      1 1.844645
      1 1.846441
      1 1.846626
      1 1.846754
      1 1.848703
      1 1.849997
      1 1.850344
      1 1.852692
      1 1.853991
      1 1.855054
      1 1.85537
      1 1.859089
      1 1.85916
      1 1.86393
      1 1.868349
      1 1.87029
      1 1.871033
      1 1.872673
      1 1.873004
      1 1.873591
      2 1.876915
      1 1.879381
      1 1.880967
      1 1.882847
      1 1.885926
      1 1.889341
      1 1.8924
      1 1.893691
      1 1.895876
      1 1.904054
      1 1.909253
      1 1.910378
      1 1.91039
      1 1.911379
      1 1.911664
      1 1.916812
      1 1.919473
      1 1.919629
      1 1.921601
      1 1.926577
      1 1.927976
      1 1.93059
      1 1.931163
      1 1.931242
      1 1.93142
      1 1.935398
      1 1.937674
      1 1.941224
      1 1.944095
      1 1.94595
      1 1.94609
      1 1.947935
      1 1.949308
      1 1.953152
      1 1.954889
      1 1.954968
      1 1.955053
      1 1.957871
      1 1.959287
      1 1.959531
      1 1.959777
      1 1.960131
      1 1.962322
      1 1.962646
      1 1.963628
      1 1.964435
      1 1.965237
      1 1.967591
      1 1.967707
      1 1.968011
      1 1.968796
      1 1.970508
      1 1.970622
      1 1.971774
      1 1.972016
      1 1.972074
      1 1.972551
      1 1.977801
      1 1.979833
      1 1.979848
      1 1.98126
      1 1.981782
      1 1.983649
      1 1.983973
      2 1.984323
      1 1.98459
      1 1.985312
      1 1.990788
      1 1.991251
      1 1.992548
      1 1.992586
      1 1.994139
      1 1.99467
      1 1.995035
      1 1.995177
      1 1.996384
      1 1.997195
      1 1.997744
      1 1.998108
      1 1.999278
      1 1.999737
      1 1.999882
    448 2
      1 2.001208
      1 2.001936
      1 2.002194
      1 2.002495
      1 2.002871
      1 2.003531
      1 2.003563
      1 2.00357
      1 2.004126
      1 2.004908
      1 2.00513
      1 2.005194
      1 2.006167
      1 2.006595
      1 2.007348
      1 2.008361
      1 2.00876
      1 2.009796
      1 2.01051
      1 2.010596
      1 2.011023
      1 2.013205
      1 2.013605
      1 2.01499
      1 2.017602
      1 2.017712
      1 2.01897
      1 2.01943
      1 2.020249
      1 2.020424
      1 2.020764
      1 2.02127
      1 2.022355
      1 2.022933
      1 2.023328
      1 2.024035
      1 2.025279
      1 2.026547
      1 2.027984
      1 2.028368
      1 2.028426
      1 2.030084
      1 2.03415
      1 2.035104
      1 2.035954
      1 2.036764
      1 2.038128
      1 2.038958
      1 2.039514
      1 2.039535
      1 2.040137
      1 2.040952
      1 2.041462
      1 2.041536
      1 2.042073
      1 2.042078
      1 2.043703
      1 2.044694
      1 2.045004
      1 2.045069
      1 2.045561
      1 2.046766
      1 2.04843
      1 2.049079
      1 2.054072
      1 2.054193
      1 2.056053
      1 2.06039
      1 2.061062
      1 2.065817
      1 2.067741
      1 2.069184
      1 2.069257
      1 2.072194
      1 2.073497
      1 2.074048
      1 2.075493
      1 2.076933
      1 2.077704
      1 2.078011
      1 2.078297
      1 2.079131
      1 2.079353
      1 2.080187
      1 2.080968
      1 2.081005
      1 2.081121
      1 2.081719
      1 2.083939
      1 2.08554
      1 2.085553
      1 2.088929
      1 2.089983
      1 2.090413
      1 2.091934
      1 2.092326
      1 2.092509
      1 2.094479
      1 2.094901
      1 2.096751
      1 2.098959
      1 2.099687
      1 2.099863
      1 2.100112
      1 2.101841
      1 2.102709
      1 2.102976
      1 2.104054
      1 2.104264
      1 2.104337
      1 2.104696
      1 2.106861
      1 2.109697
      1 2.109858
      1 2.110611
      1 2.111908
      1 2.111913
      1 2.112032
      1 2.11267
      1 2.115354
      2 2.115967
      1 2.116399
      1 2.117346
      1 2.117733
      1 2.118716
      1 2.120292
      1 2.121176
      1 2.121251
      1 2.122884
      1 2.128176
      1 2.133469
      1 2.133767
      1 2.133876
      1 2.135552
      1 2.136159
      1 2.136398
      2 2.13755
      1 2.140544
      1 2.141271
      1 2.144838
      1 2.145368
      1 2.146398
      1 2.147074
      2 2.147746
      1 2.148146
      1 2.151496
      1 2.15157
      1 2.151809
      1 2.152666
      1 2.152736
      1 2.154326
      1 2.154898
      1 2.154949
      1 2.155558
      1 2.155926
      1 2.15687
      1 2.157395
      1 2.159987
      1 2.160169
      1 2.161303
      1 2.16467
      1 2.164718
      1 2.164784
      1 2.165048
      1 2.165408
      1 2.165605
      1 2.165804
      1 2.166024
      1 2.166228
      1 2.168651
      1 2.168904
      1 2.170225
      1 2.172649
      1 2.173279
      1 2.173417
      2 2.174248
      1 2.174371
      1 2.174835
      1 2.175632
      1 2.177386
      1 2.180566
      1 2.181811
      1 2.183149
      2 2.184707
      1 2.184768
      1 2.184843
      1 2.191401
      1 2.192063
      1 2.193008
      1 2.194746
      1 2.196405
      1 2.196471
      1 2.197732
      1 2.20312
      1 2.204263
      1 2.205911
      1 2.205977
      1 2.207978
      1 2.208068
      1 2.20979
      1 2.209991
      1 2.210997
      1 2.212296
      1 2.217348
      1 2.217957
      1 2.218691
      1 2.224164
      1 2.224914
      1 2.225139
      1 2.226081
      1 2.229145
      1 2.229171
      1 2.232601
      1 2.233274
      1 2.235282
      1 2.240463
      1 2.241607
      1 2.247979
      1 2.250711
      1 2.253422
      1 2.257922
      1 2.263466
      1 2.263551
      1 2.265727
      1 2.2695
      1 2.269564
      1 2.277937
      1 2.278578
      1 2.279124
      1 2.279214
      1 2.280555
      1 2.284494
      1 2.28525
      1 2.287248
      1 2.290368
      1 2.292073
      1 2.292906
      1 2.297896
      1 2.299156
      1 2.299878
      1 2.302506
      1 2.304716
      1 2.305521
